year,parent_region,deforestation_hectares
2014,SAN LUIS,66.51559482602512
2014,SANTIAGO DEL ESTERO,74.86062819712302
2014,CHACO,1086.337063607778
2014,FORMOSA,814.5491765112562
2014,CHACO,299.43808162951586
2014,SALTA,2521.6267938422807
2014,CORDOBA,21.05952061712742
2014,SANTIAGO DEL ESTERO,205.0132748595348
2014,SANTIAGO DEL ESTERO,12286.675809064447
2014,CHACO,293.59425769915765
2014,SANTIAGO DEL ESTERO,1327.3899721458847
2014,SALTA,4934.641566264892
2014,JUJUY,69.5279508521744
2014,FORMOSA,10397.186710397928
2014,SANTIAGO DEL ESTERO,2996.398676223702
2014,FORMOSA,504.131735348234
2014,FORMOSA,634.545638568524
2014,FORMOSA,1334.134662806199
2014,CORDOBA,32.248666383326054
2014,CHACO,58.595995523035526
2014,CORDOBA,27.663920226488628
2014,SANTIAGO DEL ESTERO,712.2870257751322
2014,CHACO,44.26506598293781
2014,FORMOSA,2985.25751205525
2014,SANTIAGO DEL ESTERO,137.86119520079856
2014,CORDOBA,917.1510446763214
2014,SALTA,4178.345639442083
2014,SANTIAGO DEL ESTERO,1098.609585962956
2014,SANTIAGO DEL ESTERO,96.47834217425655
2014,SALTA,855.8235895253279
2014,LA RIOJA,316.6941639504012
2014,SANTIAGO DEL ESTERO,75.34710324710491
2014,CORDOBA,33.56610838323832
2014,CORRIENTES,5.0177881717681885
2014,CHACO,137.00084665850096
2014,CORDOBA,41.41921564936638
2014,SANTA FE,317.74780686199665
2014,CHACO,83.85478546391515
2014,SANTIAGO DEL ESTERO,517.150053195743
2014,JUJUY,399.9319737994204
2014,CATAMARCA,209.35373698560636
2014,CHACO,100.452146358788
2014,SANTIAGO DEL ESTERO,1056.2069908056187
2014,SANTIAGO DEL ESTERO,41.820076540112495
2014,TUCUMAN,62.52164683490992
2014,CORDOBA,60.542360216379166
2014,CHACO,94.45646472853772
2014,TUCUMAN,304.8179259213455
2014,CORDOBA,364.7097896113992
2014,CATAMARCA,34.42166192084551
2014,SANTA FE,4102.00226047039
2015,CHACO,622.2438567435623
2015,CHACO,34.536635927476134
2015,CHACO,54.958580403292885
2015,CHACO,102.04221761971712
2015,CHACO,648.006748394259
2015,SANTA FE,1066.2493629679084
2015,SANTIAGO DEL ESTERO,394.9936873702734
2015,SANTIAGO DEL ESTERO,3896.433447704099
2015,CHACO,7181.655785032523
2015,CATAMARCA,7.053028627733389
2015,CATAMARCA,3.2216431349515915
2015,SALTA,12839.860665134764
2015,SANTIAGO DEL ESTERO,30.98199861596028
2015,SANTIAGO DEL ESTERO,467.9259421145215
2015,SAN LUIS,431.7360522820669
2015,SANTIAGO DEL ESTERO,783.0005452441819
2015,SAN LUIS,519.1014183240486
2015,SANTIAGO DEL ESTERO,341.08866774977423
2015,CHACO,121.78241114289152
2015,FORMOSA,5578.482039403214
2015,CORDOBA,333.6035951822996
2015,CATAMARCA,23.506368964910507
2015,CATAMARCA,85.51764451282865
2015,CORRIENTES,14.785758465528488
2015,LA RIOJA,294.83010467141867
2015,SANTIAGO DEL ESTERO,164.46696970123872
2015,SALTA,23.800151398894837
2015,CHACO,511.5568538665772
2015,SAN LUIS,246.29729293830252
2015,LA RIOJA,60.55763670057058
2015,SANTIAGO DEL ESTERO,899.7947030632812
2015,CHACO,227.32320980038128
2015,SANTIAGO DEL ESTERO,1521.1225508441237
2015,TUCUMAN,33.663312190303614
2015,CORDOBA,90.35621260971416
2015,CATAMARCA,16.397089406847954
2015,SANTIAGO DEL ESTERO,669.0502847133314
2015,FORMOSA,617.6799699991941
2015,CHACO,91.41090761870146
2015,CATAMARCA,4.401789542798903
2015,LA RIOJA,25.049172714352608
2015,CHACO,280.5007492793541
2015,LA RIOJA,42.07510429620743
2015,CHACO,72.16406960785389
2015,CHACO,1770.6672077686178
2015,SALTA,357.1398102673537
2015,SALTA,3099.1547294739703
2015,LA RIOJA,22.417056158185005
2015,SANTA FE,542.4819474705586
2015,LA RIOJA,85.3849518224597
2015,LA RIOJA,272.91916444152594
2015,SANTIAGO DEL ESTERO,2920.768274110585
2015,TUCUMAN,218.1496203376966
2015,SANTIAGO DEL ESTERO,236.50943305927748
2015,CHACO,570.584232569705
2015,CORDOBA,49.57735416395407
2015,SANTIAGO DEL ESTERO,1235.814543088277
2015,TUCUMAN,43.83923712901623
2015,SANTIAGO DEL ESTERO,5428.090461194427
2015,SAN LUIS,475.5477873329438
2015,SALTA,126.01608797907828
2015,TUCUMAN,66.27262871177757
2015,FORMOSA,280.13884419202805
2015,CATAMARCA,183.9609922946376
2015,SALTA,26.395365839845997
2015,TUCUMAN,181.64791750101483
2015,CHACO,78.76829005246069
2015,CHACO,411.24893483697787
2015,SAN LUIS,87.96441170067763
2015,SANTIAGO DEL ESTERO,445.1894330096595
2015,CHACO,1194.0335398782995
2015,FORMOSA,505.31373158710846
2015,CHACO,300.79643613053304
2015,SALTA,1418.8255153578286
2015,CORDOBA,14.98916216819894
2015,SANTIAGO DEL ESTERO,138.1464956333824
2015,SANTIAGO DEL ESTERO,5871.824951030664
2015,CHACO,356.2215679661024
2015,SANTIAGO DEL ESTERO,1387.284328930226
2015,SALTA,4889.30171018535
2015,JUJUY,3.594184897840023
2015,FORMOSA,12265.83400070016
2015,SANTIAGO DEL ESTERO,1763.7988449194852
2015,FORMOSA,1528.1439925743962
2015,FORMOSA,680.9034747352496
2015,FORMOSA,3147.2865757116792
2015,CORDOBA,27.218455225229263
2015,CHACO,71.87847662492126
2015,CORDOBA,22.655917689204216
2015,SANTIAGO DEL ESTERO,1243.4912850678843
2015,CHACO,138.37655007725252
2015,FORMOSA,2039.282205788616
2015,SANTIAGO DEL ESTERO,41.81580159760573
2015,CORDOBA,682.2839370527688
2015,SALTA,5241.021144051207
2015,SANTIAGO DEL ESTERO,239.21465892344716
2015,SANTIAGO DEL ESTERO,239.73422648892097
2015,SALTA,1053.634850511948
2015,LA RIOJA,394.0926890820265
2015,SANTIAGO DEL ESTERO,431.0006441834803
2015,CORDOBA,61.54066443118979
2015,CORRIENTES,18.53156282562836
2015,CHACO,240.9507714882493
2015,CORDOBA,30.243784587991005
2015,SANTA FE,468.4711772683205
2015,CHACO,91.10083812606686
2015,SANTIAGO DEL ESTERO,189.1341461174336
2015,JUJUY,76.2215251209397
2015,CATAMARCA,79.49987691036041
2015,CHACO,127.47972783612856
2015,SANTIAGO DEL ESTERO,741.0139783259116
2015,SANTIAGO DEL ESTERO,22.281888421113585
2015,TUCUMAN,104.94252853489974
2015,CORDOBA,34.48389204337316
2015,CHACO,286.1487672030926
2015,TUCUMAN,234.209743835032
2015,CORDOBA,469.9395744140242
2015,CATAMARCA,19.851690150797367
2015,SANTA FE,5535.261024456019
2016,CHACO,533.1357661036884
2016,CHACO,216.8347475718926
2016,CHACO,135.76490518450737
2016,CHACO,121.02914023399352
2016,CHACO,1326.4945262579945
2016,SANTA FE,413.7957004457712
2016,SANTIAGO DEL ESTERO,378.7711337465573
2016,SANTIAGO DEL ESTERO,5184.119477656687
2016,CHACO,17189.85702586805
2016,CATAMARCA,10.145134642720222
2016,CATAMARCA,2.9128717252728986
2016,SALTA,8778.86068558208
2016,SANTIAGO DEL ESTERO,53.81094771544723
2016,SANTIAGO DEL ESTERO,464.74002690227593
2016,SAN LUIS,997.987234827876
2016,SANTIAGO DEL ESTERO,1067.6373758796967
2016,SAN LUIS,644.0708469375968
2016,SANTIAGO DEL ESTERO,288.6348138575753
2016,CHACO,585.740828720787
2016,FORMOSA,4429.022711297869
2016,CORDOBA,745.0347869129741
2016,CATAMARCA,72.85477624833584
2016,CATAMARCA,19.55228797346353
2016,CORRIENTES,444.6459741558221
2016,LA RIOJA,3045.095339045279
2016,SANTIAGO DEL ESTERO,228.01552160554652
2016,SALTA,55.60565923899412
2016,CHACO,737.7612243348184
2016,SAN LUIS,545.7124648511117
2016,LA RIOJA,164.9031246107583
2016,SANTIAGO DEL ESTERO,1153.7877403194414
2016,CHACO,378.88617803302463
2016,SANTIAGO DEL ESTERO,3370.229688292947
2016,TUCUMAN,35.800671247553595
2016,CORDOBA,192.2337476479072
2016,CATAMARCA,35.31871230900288
2016,SANTIAGO DEL ESTERO,1147.9206671767374
2016,FORMOSA,414.4704175057657
2016,CHACO,109.43874233961104
2016,CATAMARCA,4.338592708110809
2016,LA RIOJA,91.09658900534406
2016,CHACO,282.6044009573319
2016,LA RIOJA,191.11646887338628
2016,CHACO,212.06919645962176
2016,CHACO,2850.3625127689807
2016,SALTA,729.507391351257
2016,SALTA,3546.4289142929165
2016,LA RIOJA,121.22521709057632
2016,SANTA FE,1682.0676535398352
2016,LA RIOJA,112.45763924717905
2016,LA RIOJA,1624.343302346795
2016,SANTIAGO DEL ESTERO,1677.7795134569792
2016,TUCUMAN,255.94077824573307
2016,SANTIAGO DEL ESTERO,469.4775636284375
2016,CHACO,668.7414181046042
2016,CORDOBA,276.4869618621235
2016,SANTIAGO DEL ESTERO,1209.3155302325886
2016,TUCUMAN,65.70902182161808
2016,SANTIAGO DEL ESTERO,3166.8931697164976
2016,SAN LUIS,603.6851732095666
2016,SALTA,293.20999041199684
2016,TUCUMAN,120.78020698109675
2016,FORMOSA,776.4746743145527
2016,CATAMARCA,263.40121917572674
2016,SALTA,108.9126278875213
2016,TUCUMAN,397.08482055082624
2016,CHACO,68.39678636093934
2016,CHACO,591.385298034052
2016,SAN LUIS,45.5179584428668
2016,SANTIAGO DEL ESTERO,170.6487140869101
2016,CHACO,1802.5080306828609
2016,FORMOSA,271.27525113523006
2016,CHACO,205.5758382847496
2016,SALTA,586.0006547073815
2016,CORDOBA,10.76110889017582
2016,SANTIAGO DEL ESTERO,241.2360844225568
2016,SANTIAGO DEL ESTERO,5167.633031899292
2016,CHACO,594.1331957698453
2016,SANTIAGO DEL ESTERO,1590.7297798428174
2016,SALTA,3979.7555882639754
2016,JUJUY,65.0102042253403
2016,FORMOSA,15204.577056603192
2016,SANTIAGO DEL ESTERO,2503.409612275105
2016,FORMOSA,1868.4434601754533
2016,FORMOSA,924.9372831626558
2016,FORMOSA,2535.1827308555444
2016,CORDOBA,33.83497535869771
2016,CHACO,95.11233578438268
2016,CORDOBA,53.46480810756193
2016,SANTIAGO DEL ESTERO,916.8944157833272
2016,CHACO,87.87622677999384
2016,FORMOSA,1529.0072285559247
2016,SANTIAGO DEL ESTERO,65.54218903928995
2016,CORDOBA,641.5031069687768
2016,SALTA,5329.169632124959
2016,SANTIAGO DEL ESTERO,109.0415925619649
2016,SANTIAGO DEL ESTERO,423.03935328681087
2016,SALTA,713.4496526380964
2016,LA RIOJA,481.3692151606083
2016,SANTIAGO DEL ESTERO,150.01799059267722
2016,CORDOBA,33.728600063306445
2016,CORRIENTES,316.8173275307405
2016,CHACO,634.3205845347222
2016,CORDOBA,49.658660381155855
2016,SANTA FE,228.66303764914767
2016,CHACO,290.59642207482284
2016,SANTIAGO DEL ESTERO,197.51151415030748
2016,JUJUY,262.19586019162455
2016,CATAMARCA,558.5091995726906
2016,CHACO,111.03390787237998
2016,SANTIAGO DEL ESTERO,387.76358083644334
2016,SANTIAGO DEL ESTERO,65.37699859726663
2016,TUCUMAN,294.886876009989
2016,CORDOBA,71.14730216562748
2016,CHACO,212.75660326404895
2016,TUCUMAN,260.2166231849907
2016,CORDOBA,438.3032514359729
2016,CATAMARCA,30.105640650759725
2016,SANTA FE,1077.3779323017482
2017,CHACO,1505.136110482993
2017,CHACO,33.563281036913395
2017,CHACO,252.3866688069176
2017,CHACO,363.25764812529087
2017,CHACO,2170.590779553675
2017,SANTA FE,673.5913895091005
2017,SANTIAGO DEL ESTERO,1807.287518812833
2017,SANTIAGO DEL ESTERO,8706.235930400417
2017,CHACO,24935.187020304216
2017,CATAMARCA,8.555034033954144
2017,CATAMARCA,3.070171379049619
2017,SALTA,11628.363264563885
2017,SANTIAGO DEL ESTERO,79.33530756720141
2017,SANTIAGO DEL ESTERO,459.91584860767216
2017,SAN LUIS,841.6822934846667
2017,SANTIAGO DEL ESTERO,1086.463844790003
2017,SAN LUIS,220.05859848111868
2017,SANTIAGO DEL ESTERO,873.6268965296301
2017,CHACO,66.89766480350028
2017,FORMOSA,8673.211071848344
2017,CORDOBA,130.52379711717367
2017,CATAMARCA,133.015360003067
2017,CATAMARCA,7.014742180705071
2017,CORRIENTES,32.80171266618897
2017,LA RIOJA,2661.2976508142024
2017,SANTIAGO DEL ESTERO,295.4128510287579
2017,SALTA,12.021033994853497
2017,CHACO,1067.2121894482889
2017,SAN LUIS,1101.8157121807335
2017,LA RIOJA,473.82162378830657
2017,SANTIAGO DEL ESTERO,1177.360566147344
2017,CHACO,448.8792679995298
2017,SANTIAGO DEL ESTERO,3635.323251621221
2017,TUCUMAN,40.49746451339885
2017,CORDOBA,381.1916713633666
2017,CATAMARCA,62.52675233462862
2017,SANTIAGO DEL ESTERO,1893.324772577864
2017,FORMOSA,155.6367815055099
2017,CHACO,105.53818725049496
2017,CATAMARCA,4.51445736394209
2017,LA RIOJA,48.130958423018456
2017,CHACO,496.1108864293672
2017,LA RIOJA,288.9512909696967
2017,CHACO,222.32078672407889
2017,CHACO,5718.6198626907135
2017,SALTA,100.16527891705434
2017,SALTA,1693.2263192263013
2017,LA RIOJA,136.21907728165388
2017,SANTA FE,229.78403648102983
2017,LA RIOJA,89.65247672051191
2017,LA RIOJA,1058.21869096905
2017,SANTIAGO DEL ESTERO,5147.811815594662
2017,TUCUMAN,287.106422871994
2017,SANTIAGO DEL ESTERO,452.7313331032208
2017,CHACO,1218.8935016215432
2017,CORDOBA,361.5485422530011
2017,SANTIAGO DEL ESTERO,2060.4372988441705
2017,TUCUMAN,14.528291743058784
2017,SANTIAGO DEL ESTERO,5741.456133966031
2017,SAN LUIS,637.4830266156033
2017,SALTA,29.934477642178532
2017,TUCUMAN,67.84361733341333
2017,FORMOSA,231.0996741397708
2017,CATAMARCA,989.3914553324672
2017,SALTA,477.1166073456407
2017,TUCUMAN,463.98643825138896
2017,CHACO,63.15197729360239
2017,CHACO,773.0761291060961
2017,SAN LUIS,63.11941613502362
2017,SANTIAGO DEL ESTERO,148.77193735490243
2017,CHACO,2957.7131901400053
2017,FORMOSA,304.8909564730291
2017,CHACO,190.40862525999543
2017,SALTA,1240.7116833307286
2017,CORDOBA,92.77638487701908
2017,SANTIAGO DEL ESTERO,512.5492087800714
2017,SANTIAGO DEL ESTERO,12585.856257595357
2017,CHACO,338.8195622451165
2017,SANTIAGO DEL ESTERO,1146.8028978563111
2017,SALTA,6056.068901472992
2017,JUJUY,20.7470131367445
2017,FORMOSA,17466.178109227298
2017,SANTIAGO DEL ESTERO,3552.036346789844
2017,FORMOSA,1081.3676147460938
2017,FORMOSA,430.48203241690703
2017,FORMOSA,3003.840514013697
2017,CORDOBA,22.492858953773972
2017,CHACO,141.68949672848572
2017,CORDOBA,42.840825740671626
2017,SANTIAGO DEL ESTERO,1047.333958834059
2017,CHACO,154.67605495771355
2017,FORMOSA,323.5121434831152
2017,SANTIAGO DEL ESTERO,235.88627109790556
2017,CORDOBA,789.6106762737036
2017,SALTA,3990.0514756484063
2017,SANTIAGO DEL ESTERO,27.607034280896187
2017,SANTIAGO DEL ESTERO,339.018912173048
2017,SALTA,695.7015087772818
2017,LA RIOJA,755.2929327636957
2017,SANTIAGO DEL ESTERO,487.6706556165043
2017,CORDOBA,87.4452064681579
2017,CORRIENTES,59.96985396707759
2017,CHACO,121.06425325607552
2017,CORDOBA,65.68581028016759
2017,SANTA FE,168.71836289018393
2017,CHACO,228.86000932008028
2017,SANTIAGO DEL ESTERO,115.4761980436304
2017,JUJUY,81.76911483658296
2017,CATAMARCA,254.6175049340024
2017,CHACO,258.3438822097054
2017,SANTIAGO DEL ESTERO,1395.222907225057
2017,SANTIAGO DEL ESTERO,59.77272786804858
2017,TUCUMAN,193.7306723529217
2017,CORDOBA,32.85843823105097
2017,CHACO,121.30164323136503
2017,TUCUMAN,144.07907038927078
2017,CORDOBA,260.92830520123243
2017,CATAMARCA,88.28986538864818
2017,SANTA FE,338.952470075529
2018,CHACO,1286.8439728911892
2018,CHACO,64.81814828515053
2018,CHACO,201.3013273205535
2018,CHACO,75.66349011659622
2018,CHACO,832.5926559674974
2018,SANTA FE,1062.357501639864
2018,SANTIAGO DEL ESTERO,1488.874896813666
2018,SANTIAGO DEL ESTERO,4604.056400787567
2018,CHACO,15435.12068043623
2018,CATAMARCA,7.447461470961571
2018,CATAMARCA,9.263295197837492
2018,SALTA,7366.203154721535
2018,SANTIAGO DEL ESTERO,178.38180159032345
2018,SANTIAGO DEL ESTERO,648.7489384900706
2018,SAN LUIS,1582.8993683476951
2018,SANTIAGO DEL ESTERO,658.1705236211126
2018,SAN LUIS,466.8566155333145
2018,SANTIAGO DEL ESTERO,443.6268233560464
2018,CHACO,183.86716081298448
2018,FORMOSA,7217.555092312687
2018,CORDOBA,304.4160680398345
2018,CATAMARCA,61.84218957169968
2018,CATAMARCA,16.56138990907108
2018,CORRIENTES,80.51734980172387
2018,LA RIOJA,543.110863447277
2018,SANTIAGO DEL ESTERO,943.7100337605558
2018,SALTA,18.935861334204677
2018,CHACO,409.3609749964055
2018,SAN LUIS,465.5481326449443
2018,LA RIOJA,134.84714648127556
2018,SANTIAGO DEL ESTERO,1656.320213162841
2018,CHACO,276.1096612421905
2018,SANTIAGO DEL ESTERO,3208.642263748073
2018,TUCUMAN,42.932474944404525
2018,CORDOBA,128.6373258006339
2018,CATAMARCA,187.37066358897616
2018,SANTIAGO DEL ESTERO,1363.725402911066
2018,FORMOSA,646.7954570100878
2018,CHACO,55.24449731757244
2018,CATAMARCA,2.0438979903564736
2018,LA RIOJA,47.25438963984158
2018,CHACO,275.8644600197673
2018,LA RIOJA,159.91315402835608
2018,CHACO,115.92144877443128
2018,CHACO,3953.0901795036943
2018,SALTA,271.97078902706795
2018,SALTA,628.3646460558854
2018,LA RIOJA,114.50991587238568
2018,SANTA FE,2061.4461401542903
2018,LA RIOJA,35.11171618849039
2018,LA RIOJA,607.79207219312
2018,SANTIAGO DEL ESTERO,2155.455025520278
2018,TUCUMAN,605.8456848949194
2018,SANTIAGO DEL ESTERO,1076.9866500988603
2018,CHACO,600.6479374021292
2018,CORDOBA,359.85207598656416
2018,SANTIAGO DEL ESTERO,1396.7048089819796
2018,TUCUMAN,10.806419879198074
2018,SANTIAGO DEL ESTERO,6210.171102539114
2018,SAN LUIS,1580.6453701316434
2018,SALTA,7.556890878168976
2018,TUCUMAN,83.25554109364748
2018,FORMOSA,652.2119808823746
2018,CATAMARCA,701.3957869027467
2018,SALTA,536.3673748365804
2018,TUCUMAN,345.1194370583869
2018,CHACO,75.1293689857511
2018,CHACO,1134.264392516572
2018,SAN LUIS,357.2285345196724
2018,SANTIAGO DEL ESTERO,155.93567722393016
2018,CHACO,1299.273435775965
2018,FORMOSA,292.1024847104561
2018,CHACO,119.20043010264637
2018,SALTA,4121.507579409316
2018,CORDOBA,118.4706733301282
2018,SANTIAGO DEL ESTERO,316.82367786060945
2018,SANTIAGO DEL ESTERO,6430.652493982719
2018,CHACO,378.9280174532065
2018,SANTIAGO DEL ESTERO,989.2567048453234
2018,SALTA,6799.374740905359
2018,JUJUY,38.14599698781967
2018,FORMOSA,10249.62835301976
2018,SANTIAGO DEL ESTERO,2593.138086733836
2018,FORMOSA,407.2419005202896
2018,FORMOSA,1037.4759194745736
2018,FORMOSA,2666.486295662032
2018,CORDOBA,21.579929187893867
2018,CHACO,113.08977676250188
2018,CORDOBA,74.0607430386777
2018,SANTIAGO DEL ESTERO,1434.1705313975613
2018,CHACO,116.304618292784
2018,FORMOSA,176.75736146727027
2018,SANTIAGO DEL ESTERO,177.27745716174445
2018,CORDOBA,862.7286521422512
2018,SALTA,2417.4091663973004
2018,SANTIAGO DEL ESTERO,113.35762989521028
2018,SANTIAGO DEL ESTERO,202.73124545275
2018,SALTA,635.0900225185881
2018,LA RIOJA,267.13004977034007
2018,SANTIAGO DEL ESTERO,477.0430354160421
2018,CORDOBA,51.93206136992165
2018,CORRIENTES,161.48659544949436
2018,CHACO,225.51436425511744
2018,CORDOBA,71.59534918516874
2018,SANTA FE,585.582598878677
2018,CHACO,288.62019338525977
2018,SANTIAGO DEL ESTERO,391.6457884188084
2018,JUJUY,50.56216370150739
2018,CATAMARCA,282.90625431382773
2018,CHACO,154.2910672351718
2018,SANTIAGO DEL ESTERO,617.2839993616822
2018,SANTIAGO DEL ESTERO,90.279144925405
2018,TUCUMAN,271.7807435457613
2018,CORDOBA,67.21120899275822
2018,CHACO,377.44716773135406
2018,TUCUMAN,124.92642817646264
2018,CORDOBA,323.1171461066487
2018,CATAMARCA,26.87488634647692
2018,SANTA FE,2894.9459875915563
2019,CHACO,1240.8925168593726
2019,CHACO,254.6854405763395
2019,CHACO,572.3695929773298
2019,CHACO,100.8228749781847
2019,CHACO,1493.9811691110333
2019,SANTA FE,1754.6914408174507
2019,SANTIAGO DEL ESTERO,1558.0809042577357
2019,SANTIAGO DEL ESTERO,9130.160857187851
2019,CHACO,24777.42677023767
2019,CATAMARCA,15.600741428253697
2019,CATAMARCA,96.92468042809004
2019,SALTA,13452.511386098817
2019,SANTIAGO DEL ESTERO,34.33508585761575
2019,SANTIAGO DEL ESTERO,499.1233530261645
2019,SAN LUIS,806.6289320697679
2019,SANTIAGO DEL ESTERO,1231.2973576313725
2019,SAN LUIS,524.303336197167
2019,SANTIAGO DEL ESTERO,409.868147680251
2019,CHACO,792.7827153006313
2019,FORMOSA,7471.179874073552
2019,CORDOBA,267.3895105651196
2019,CATAMARCA,176.41918942601075
2019,CATAMARCA,41.54211099682485
2019,CORRIENTES,159.8828705226674
2019,LA RIOJA,484.7019171741664
2019,SANTIAGO DEL ESTERO,237.77165536410084
2019,SALTA,41.12389027692524
2019,CHACO,644.2296563759446
2019,SAN LUIS,567.6228848490352
2019,LA RIOJA,41.44644330441952
2019,SANTIAGO DEL ESTERO,1823.4335069827005
2019,CHACO,356.0577709567605
2019,SANTIAGO DEL ESTERO,4093.720747132018
2019,TUCUMAN,33.5900727331054
2019,CORDOBA,534.8016533090496
2019,CATAMARCA,197.2501781109501
2019,SANTIAGO DEL ESTERO,2895.2037531706637
2019,FORMOSA,3095.643036310579
2019,CHACO,160.27183596205478
2019,CATAMARCA,64.21283110406469
2019,LA RIOJA,54.48678255826235
2019,CHACO,483.5523655259727
2019,LA RIOJA,105.05726791631942
2019,CHACO,593.7092011253916
2019,CHACO,8327.930964562414
2019,SALTA,289.5680620306555
2019,SALTA,2810.661840711417
2019,LA RIOJA,93.18516032397748
2019,SANTA FE,5520.630924980781
2019,LA RIOJA,33.615551717579365
2019,LA RIOJA,809.0014493680468
2019,SANTIAGO DEL ESTERO,2677.4441316892994
2019,TUCUMAN,225.0306399415813
2019,SANTIAGO DEL ESTERO,887.3042571303307
2019,CHACO,1150.1847245473489
2019,CORDOBA,652.605022993304
2019,SANTIAGO DEL ESTERO,2928.085760243091
2019,TUCUMAN,2.4629340320825577
2019,SANTIAGO DEL ESTERO,3977.794679604266
2019,SAN LUIS,690.2096359666363
2019,SALTA,37.101922415196896
2019,TUCUMAN,39.043459974229336
2019,FORMOSA,2978.166224897901
2019,CATAMARCA,1281.8049375607975
2019,SALTA,62.35391263736814
2019,TUCUMAN,168.11584259414792
2019,CHACO,210.6973145414509
2019,CHACO,2368.662136481877
2019,SAN LUIS,354.26276355894174
2019,SANTIAGO DEL ESTERO,222.542126729091
2019,CHACO,2472.6796126763315
2019,FORMOSA,264.9974491968751
2019,CHACO,240.39183739765605
2019,SALTA,3056.6568345549936
2019,CORDOBA,369.1009552596831
2019,SANTIAGO DEL ESTERO,629.7704807168712
2019,SANTIAGO DEL ESTERO,8409.210027834102
2019,CHACO,506.5112083771357
2019,SANTIAGO DEL ESTERO,1096.066341499546
2019,SALTA,4269.948834310619
2019,JUJUY,13.872358118698877
2019,FORMOSA,22428.90996950076
2019,SANTIAGO DEL ESTERO,3672.2504675746254
2019,FORMOSA,2071.541376457261
2019,FORMOSA,8696.296199218286
2019,FORMOSA,3400.953047438112
2019,CORDOBA,192.22657169296463
2019,CHACO,564.0802815846952
2019,CORDOBA,127.3557492492538
2019,SANTIAGO DEL ESTERO,1095.962337195172
2019,CHACO,454.3890824395068
2019,FORMOSA,256.8379603619377
2019,SANTIAGO DEL ESTERO,213.5116068199277
2019,CORDOBA,1243.1625982958312
2019,SALTA,4400.5248896282965
2019,SANTIAGO DEL ESTERO,513.6774703021435
2019,SANTIAGO DEL ESTERO,229.4463494739696
2019,SALTA,953.8956153391914
2019,LA RIOJA,1081.7572415032514
2019,SANTIAGO DEL ESTERO,165.44051894545555
2019,CORDOBA,142.61895904120277
2019,CORRIENTES,198.44491086199
2019,CHACO,1058.8385289920604
2019,CORDOBA,195.6491476830022
2019,SANTA FE,283.1629782700363
2019,CHACO,381.6249807101838
2019,SANTIAGO DEL ESTERO,213.00132448793045
2019,JUJUY,69.13315691053867
2019,CATAMARCA,138.23885802924633
2019,CHACO,589.4461351048128
2019,SANTIAGO DEL ESTERO,302.4217063765608
2019,SANTIAGO DEL ESTERO,1129.9523335742892
2019,TUCUMAN,184.21727838852243
2019,CORDOBA,278.7761886341899
2019,CHACO,869.9057551128317
2019,TUCUMAN,144.3590779572433
2019,CORDOBA,1058.751428523572
2019,CATAMARCA,160.03224650770426
2019,SANTA FE,8160.156289507944
2020,CHACO,2170.170487940107
2020,CHACO,3832.8964012460087
2020,CHACO,4410.522041505722
2020,CHACO,794.237424456109
2020,CHACO,3917.618684288334
2020,SANTA FE,6998.361772315672
2020,SANTIAGO DEL ESTERO,5993.577307528987
2020,SANTIAGO DEL ESTERO,24789.37601566882
2020,CHACO,41738.90231255386
2020,CATAMARCA,399.6304739659323
2020,CATAMARCA,1613.127290500291
2020,SALTA,34163.677824716855
2020,SANTIAGO DEL ESTERO,3563.743629229186
2020,SANTIAGO DEL ESTERO,5150.209765776641
2020,SAN LUIS,11331.62095853476
2020,SANTIAGO DEL ESTERO,4848.0610604327685
2020,SAN LUIS,10792.634278795063
2020,SANTIAGO DEL ESTERO,1453.1268838159883
2020,CHACO,8347.390344031945
2020,FORMOSA,14218.650898411575
2020,CORDOBA,3263.904082020299
2020,CATAMARCA,7542.515774393579
2020,CATAMARCA,295.35809105526585
2020,CORRIENTES,788.1223701221393
2020,LA RIOJA,24075.18509667358
2020,SANTIAGO DEL ESTERO,1239.9829155938298
2020,SALTA,323.6449794671991
2020,CHACO,1838.6149532006943
2020,SAN LUIS,2727.7463105815887
2020,LA RIOJA,4109.884416956849
2020,SANTIAGO DEL ESTERO,9383.115447738212
2020,CHACO,1471.283865230048
2020,SANTIAGO DEL ESTERO,24968.65101615272
2020,TUCUMAN,138.6235024498374
2020,CORDOBA,4002.1116758725225
2020,CATAMARCA,2187.819385041472
2020,SANTIAGO DEL ESTERO,9818.968673153951
2020,FORMOSA,29811.78401255792
2020,CHACO,714.9663627763589
2020,CATAMARCA,139.02342922059347
2020,LA RIOJA,5062.894186073864
2020,CHACO,1262.41412454005
2020,LA RIOJA,1194.9432618478645
2020,CHACO,7010.157068199271
2020,CHACO,22458.361787416685
2020,SALTA,1379.1557164255605
2020,SALTA,9963.55808259839
2020,LA RIOJA,4607.385905680118
2020,SANTA FE,27237.050321280512
2020,LA RIOJA,1348.65440084084
2020,LA RIOJA,4453.278962192611
2020,SANTIAGO DEL ESTERO,6469.594508995788
2020,TUCUMAN,1742.796503920824
2020,SANTIAGO DEL ESTERO,1724.6880278454398
2020,CHACO,1673.6454705967622
2020,CORDOBA,3502.2395546156117
2020,SANTIAGO DEL ESTERO,8126.875201052368
2020,TUCUMAN,647.4805557298018
2020,SANTIAGO DEL ESTERO,20999.26456212489
